what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656661541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656661573
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656670806
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264656670852
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264656704129
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264656711593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264656713148
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656716590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656719893
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264656723132
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656725347
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656725428
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656725444
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656742782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264656752177
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656754043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656774745
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1264656776950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264656777517
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656780320
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656786973
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264656788802
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1264656790084
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264656790696
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264656793976
