what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1259653417988
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1259653418603
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1259653419908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653422457
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653429710
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653431586
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653437253
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653437307
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653437383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1259653438382
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1259653438966
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1259653440089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653445142
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653506600
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653509109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653511645
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653511709
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653511782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1259653512952
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1259653513534
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1259653514323
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653518207
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1259653518207
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653520674
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1259653533575
