what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746213419
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746290508
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746307972
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746359876
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746377980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746390568
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258746393741
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258746398001
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258746401971
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1258746443132
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746445252
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746474695
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746500109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746506571
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746540838
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746543212
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746544924
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746545981
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746555801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746600638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746601975
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258746604521
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1258746606037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746637952
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258746642246
