what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264654125873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654128983
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654206180
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654206682
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654217459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654224835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654228966
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654239277
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264654241030
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1264654241265
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1264654241380
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1264654241396
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264654242114
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654245664
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654277082
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1264654277132
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264654278401
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264654279744
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654284724
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654286404
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264654286419
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654290220
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654295387
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264654295409
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264654299564
