what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1263803376637
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1263803376637
java.vm.version,sysinfo,,,"14.3-b01",1263803376637
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1263803376904
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1263803376915
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1263803376981
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1263803376990
started,bundle,com.android.ide.eclipse.adt,0.9.5.v200911191123-20404,"com.android.ide.eclipse.adt",1263803377209
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1263803377413
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1263803377811
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263803378283
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263803378640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803378840
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803380690
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803380707
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803382169
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803384209
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803387487
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803387844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803388632
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1263803395814
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1263803397371
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1263803397450
started,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1263803397666
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263803397785
