what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1264908964569
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1264908964569
java.version,sysinfo,,,"1.6.0_17",1264908964569
java.vm.info,sysinfo,,,"mixed mode",1264908964569
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1264908964569
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1264908964569
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264908964569
java.vm.specification.version,sysinfo,,,"1.0",1264908964569
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1264908964569
java.vm.version,sysinfo,,,"14.3-b01",1264908964569
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1264908965326
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908976173
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908976463
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908976511
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908978945
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908979108
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908979108
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264908981666
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908981671
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264908983695
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908989306
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264908989460
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1264908998301
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264909006091
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264909133360
