what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1263883925119
processors,sysinfo,,,"2",1263883925119
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1263883925119
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1263883925119
java.specification.name,sysinfo,,,"Java Platform API Specification",1263883925119
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263883925119
java.specification.version,sysinfo,,,"1.6",1263883925119
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1263883925119
java.version,sysinfo,,,"1.6.0_17",1263883925119
java.vm.info,sysinfo,,,"mixed mode",1263883925119
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1263883925119
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1263883925119
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263883925119
java.vm.specification.version,sysinfo,,,"1.0",1263883925119
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1263883925119
java.vm.version,sysinfo,,,"14.3-b01",1263883925119
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1263883940945
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1263883940949
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263883941046
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1263883941344
opened,view,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1263883942041
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1263883942197
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1263883942366
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1263883942366
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1263883945650
