what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1263681267358
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1263681267453
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1263681267498
os,sysinfo,,,"win32",1263681267508
arch,sysinfo,,,"x86",1263681267508
ws,sysinfo,,,"win32",1263681267508
locale,sysinfo,,,"en_US",1263681267508
processors,sysinfo,,,"2",1263681267508
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1263681267508
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1263681267508
java.specification.name,sysinfo,,,"Java Platform API Specification",1263681267508
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263681267508
java.specification.version,sysinfo,,,"1.6",1263681267508
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1263681267508
java.version,sysinfo,,,"1.6.0_17",1263681267508
java.vm.info,sysinfo,,,"mixed mode",1263681267508
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1263681267508
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1263681267508
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263681267508
java.vm.specification.version,sysinfo,,,"1.0",1263681267508
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1263681267508
java.vm.version,sysinfo,,,"14.3-b01",1263681267508
started,bundle,com.android.ide.eclipse.adt,0.9.5.v200911191123-20404,"com.android.ide.eclipse.adt",1263681267613
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1263681267786
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200908181930,"org.eclipse.jst.j2ee.core",1263681267813
