what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1257043169381
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1257043169396
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1257043169396
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1257043169408
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1257043169421
os,sysinfo,,,"win32",1257043169426
arch,sysinfo,,,"x86",1257043169426
ws,sysinfo,,,"win32",1257043169426
locale,sysinfo,,,"en_US",1257043169426
processors,sysinfo,,,"2",1257043169426
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1257043169426
java.runtime.version,sysinfo,,,"1.6.0_16-b01",1257043169426
java.specification.name,sysinfo,,,"Java Platform API Specification",1257043169426
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1257043169426
java.specification.version,sysinfo,,,"1.6",1257043169426
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1257043169426
java.version,sysinfo,,,"1.6.0_16",1257043169426
java.vm.info,sysinfo,,,"mixed mode",1257043169426
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1257043169426
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1257043169426
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1257043169426
java.vm.specification.version,sysinfo,,,"1.0",1257043169426
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1257043169426
java.vm.version,sysinfo,,,"14.2-b01",1257043169426
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1257043170522
