what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297595959
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297599635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297622254
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297629969
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297634601
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297645082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297695759
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297695987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297778015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297804811
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297895021
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297895219
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297924304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297926152
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297944258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297944470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297964757
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297964958
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297998547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274297998760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298002582
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298020266
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274298020299
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274298030638
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298032873
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298034611
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274298034647
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298037311
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298074135
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274298074183
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298075947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298160556
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298163257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298220980
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298253748
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298259070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298262701
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298262924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298272170
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298272419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298286510
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298290403
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298295325
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298296965
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298298936
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298299304
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298299531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298299763
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298299984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298300182
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298300455
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298300650
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298300834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1274298301025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298305425
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298357520
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298378635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298519934
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298521284
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298613164
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274298658659
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274299122642
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274299124178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300405117
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300413123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300430681
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300432973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300433825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300435392
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300436748
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300438125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300438980
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300440123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300441520
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274300441867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274302062266
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1274302066869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274302104737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274331551996
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274331553596
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274331590509
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274331594246
