what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111508968
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276111510491
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276111518550
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276111524322
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276111524606
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276111524812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111543218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111543306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276111544581
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276111546314
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276111548213
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111549167
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111549517
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111549806
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111550035
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111550287
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111551069
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111551620
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111552011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111553219
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276111553762
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276111557841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111560187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111567636
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111567966
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111983315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111988190
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276111989961
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276112010435
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112024355
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112024522
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112035970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112039111
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112051187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112056650
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1276112057792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276112251098
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276112253000
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112255998
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112256083
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112256083
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112259577
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276112261073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112264481
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112265812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276112265825
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276112269150
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112294056
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112325697
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112328815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112782099
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276112782624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276113890996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276113988005
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114014838
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1276114031898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276114037827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276114041102
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114149338
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114156195
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114198646
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114198763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114203908
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114204028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114248237
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114255808
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114328796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114330417
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114383556
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114399113
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1276114484844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276114489640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114507357
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114519815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114536375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114588747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114637300
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114682235
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276114923243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276115815108
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276115819988
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276128279657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276128280437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276128638366
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276128638764
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276138235277
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276138237231
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1276138237804
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1276138237804
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1276138237805
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1276138237805
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1276138237810
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1276138237811
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1276138237811
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1276138237811
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1276138237874
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1276138237874
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1276138237874
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1276138237874
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1276138237874
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1276138237875
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1276138237875
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.help.ui",1276138237875
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1276138237875
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1276138237875
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1276138237876
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1276138237876
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1276138237876
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1276138237876
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1276138237876
stopped,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1276138237910
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1276138237911
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1276138237911
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1276138237911
stopped,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1276138237911
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1276138237912
stopped,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1276138237913
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1276138237914
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1276138237914
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1276138237914
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1276138237914
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1276138237914
stopped,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1276138237914
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1276138237914
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1276138237914
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1276261895842
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1276261895844
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1276261895871
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1276261895918
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1276261895931
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1276261895943
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1276261895961
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1276261895978
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1276261895999
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1276261896024
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1276261896041
